id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
1768,3.0,16035800.0,81.4,13.9,44.6,12.0,3.0,,3.0,0.0,1.0,,,,,,1.0,7479
1769,,16100000.0,121.3,20.5,68.4,5.0,3.0,1.0,3.4,3.0,0.0,1.0,1.0,,,0.0,2.0,3873
1770,3.0,16847272.0,95.29,22.3,52.9,6.0,3.0,,3.0,2.0,0.0,1.0,1.0,,,,1.0,2344
1771,,29587400.0,134.2,,,46.0,1.0,,,,,,,,,,,1020
1772,,18158185.0,46.61,,32.6,12.0,1.0,,,1.0,0.0,,,,,,1.0,4367
1773,,18200000.0,98.0,9.8,61.6,5.0,4.0,,2.64,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2961
1774,,19500000.0,70.0,,,29.0,2.0,1.0,,,,,,,,3.0,1.0,20
1775,,20500000.0,86.0,9.3,,1.0,3.0,,3.0,1.0,0.0,,,,,3.0,1.0,1431
1776,3.0,21112128.0,92.2,,,44.0,3.0,,,,,1.0,1.0,,,,1.0,8296
1777,3.0,21767545.0,123.05,23.4,69.7,11.0,4.0,,3.0,0.0,3.0,1.0,1.0,,,,1.0,2344
1778,3.0,22565400.0,105.2,14.1,58.8,11.0,4.0,,3.0,,,,,,,,1.0,7479
1779,,24600179.0,75.79,,14.2,8.0,2.0,,,0.0,1.0,,,,,,1.0,4367
1780,,26450000.0,93.0,14.0,53.1,10.0,3.0,1.0,3.3,2.0,0.0,1.0,0.0,0.0,1.0,,2.0,4292
1781,3.0,30823885.0,142.1,,,46.0,1.0,,,,,1.0,1.0,,,,1.0,8296
1782,,31500000.0,112.0,29.0,42.0,23.0,3.0,,,2.0,1.0,,,0.0,2.0,1.0,1.0,1179
1783,,35000000.0,82.1,17.0,51.0,10.0,3.0,,,2.0,0.0,0.0,1.0,,,0.0,1.0,1136
1784,,39000000.0,85.0,20.0,50.0,7.0,2.0,,3.3,0.0,2.0,0.0,1.0,,,3.0,2.0,1136
1785,,41168685.0,114.45,,35.4,12.0,3.0,,,2.0,0.0,,,1.0,0.0,,1.0,4367
1786,,49473135.0,127.98,,,15.0,4.0,,,,,,,,,,1.0,4367
1787,,104035466.0,208.14,,,14.0,4.0,,,,,,,,,,1.0,4367
1788,2.0,9100000.0,56.3,5.3,40.0,5.0,3.0,2.0,2.64,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,7105
1789,3.0,13372232.0,59.0,10.9,30.9,3.0,2.0,,,1.0,0.0,,,0.0,1.0,,1.0,4043
1790,3.0,12070800.0,63.0,21.4,24.2,7.0,2.0,,2.72,0.0,2.0,1.0,0.0,1.0,0.0,,1.0,1656
1791,1.0,9300000.0,56.6,7.5,42.0,6.0,3.0,,,,,,,,,,0.0,601
1792,1.0,3500000.0,20.0,,18.0,12.0,1.0,,,1.0,0.0,0.0,1.0,,,2.0,1.0,4512
1793,3.0,8401281.0,46.6,,,16.0,1.0,,3.3,,,,,,,,1.0,8393
1794,1.0,8800000.0,52.0,,,4.0,2.0,1.0,,,,1.0,0.0,1.0,0.0,,1.0,3595
1795,0.0,8950000.0,55.0,13.5,30.0,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,3364
1796,1.0,10750000.0,63.0,6.6,45.2,2.0,3.0,1.0,2.7,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2734
1797,,12200000.0,53.0,9.0,31.0,11.0,2.0,1.0,2.7,,,1.0,1.0,0.0,1.0,2.0,1.0,8218
1798,3.0,14902839.0,66.43,,49.9,4.0,3.0,,,1.0,0.0,,,0.0,1.0,,1.0,4043
1799,1.0,14800000.0,72.0,10.0,43.0,16.0,3.0,1.0,,0.0,1.0,1.0,1.0,,,,1.0,7659
1800,1.0,15000000.0,83.9,8.3,56.0,5.0,4.0,1.0,275.0,,,1.0,1.0,0.0,4.0,1.0,1.0,3659
1801,3.0,16253930.0,84.7,14.1,43.2,11.0,3.0,,3.0,0.0,1.0,,,,,,1.0,7479
1802,3.0,18915939.0,99.61,21.3,49.5,5.0,3.0,,3.0,2.0,0.0,1.0,1.0,,,,1.0,4035
1803,3.0,21694032.0,113.76,22.3,60.9,2.0,4.0,,3.0,0.0,3.0,1.0,1.0,,,,1.0,4035
1804,0.0,2890000.0,17.0,,,3.0,1.0,,,1.0,0.0,1.0,1.0,,,1.0,1.0,1134
1805,0.0,2992000.0,17.6,,,5.0,1.0,,3.0,1.0,0.0,1.0,1.0,,,1.0,1.0,1134
1806,0.0,3060000.0,18.0,,,4.0,1.0,,,1.0,0.0,1.0,1.0,,,1.0,1.0,1134
1807,0.0,3400000.0,25.0,,20.0,2.0,1.0,,,,,,,,,,0.0,8713
1808,3.0,4190940.0,19.9,5.0,8.5,2.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5090
1809,2.0,4400000.0,20.0,,,5.0,1.0,,,0.0,1.0,1.0,0.0,,,0.0,1.0,2784
1810,3.0,4831050.0,21.5,5.0,10.1,23.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,2280
1811,3.0,5289720.0,20.4,5.1,9.8,7.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,5721
1812,,5300000.0,35.0,7.0,17.0,1.0,1.0,,2.64,,,,,0.0,1.0,1.0,1.0,8502
1813,3.0,5376843.0,20.39,5.1,9.8,6.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,218
1814,3.0,5411506.0,20.39,5.1,9.8,4.0,1.0,,,,,,,,,,0.0,607
1815,0.0,5700000.0,31.0,8.0,15.0,1.0,1.0,,,,,,,0.0,1.0,1.0,1.0,3625
1816,,5800000.0,32.5,,28.0,2.0,1.0,,,1.0,0.0,1.0,0.0,,,,1.0,2087
1817,3.0,5843860.0,22.22,5.6,10.6,8.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,4791
1818,3.0,6036881.0,20.17,5.1,9.8,7.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,8286
1819,3.0,6152880.0,24.81,6.0,11.5,5.0,1.0,,2.72,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,1656
1820,3.0,6297500.0,27.5,6.9,13.2,6.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,713
1821,3.0,6205074.0,24.06,6.0,11.5,12.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,1656
1822,3.0,6206964.0,29.67,5.1,14.1,1.0,1.0,,2.72,0.0,1.0,0.0,1.0,,,,1.0,218
1823,,6300000.0,35.8,8.1,19.3,9.0,1.0,,2.64,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7146
1824,1.0,6390000.0,35.0,,,7.0,1.0,,,,,,,,,,1.0,8411
1825,3.0,6419495.0,27.73,6.9,13.2,9.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,607
1826,0.0,6500000.0,32.4,6.0,18.7,8.0,1.0,,2.64,0.0,1.0,,,,,1.0,1.0,9320
1827,3.0,6584559.0,31.49,5.1,14.1,1.0,1.0,,2.72,0.0,1.0,0.0,1.0,,,,1.0,713
1828,3.0,6611544.0,30.78,5.1,14.1,1.0,1.0,,2.72,0.0,1.0,0.0,1.0,,,,1.0,607
1829,3.0,6730150.0,27.47,6.9,13.2,3.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,8286
1830,3.0,6755070.0,39.9,18.2,11.9,2.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5090
1831,3.0,6751968.0,29.28,7.3,13.9,7.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,4791
1832,3.0,6896050.0,42.7,12.4,20.0,8.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5090
1833,3.0,6863220.0,41.9,19.8,13.6,3.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5090
1834,1.0,6900000.0,38.7,8.5,19.0,17.0,1.0,,2.75,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4428
1835,1.0,6999000.0,44.5,6.0,28.0,7.0,2.0,1.0,2.64,1.0,0.0,1.0,0.0,,,0.0,2.0,443
1836,0.0,7000000.0,35.6,7.0,18.0,3.0,1.0,,2.64,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4394
1837,3.0,7179480.0,44.4,21.0,14.8,2.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,403
1838,3.0,7180002.0,33.21,10.6,11.4,1.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,1656
1839,2.0,7200000.0,39.0,9.0,19.0,13.0,1.0,,2.64,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,8402
1840,0.0,7250000.0,40.0,15.0,,4.0,1.0,,3.05,1.0,0.0,1.0,0.0,,,0.0,2.0,4458
1841,3.0,7342542.0,35.94,15.9,10.9,3.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,2344
1842,3.0,7399240.0,45.2,19.4,14.8,2.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,403
1843,3.0,7375200.0,42.0,19.8,13.6,33.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,9704
1844,3.0,7413340.0,34.1,6.2,17.4,3.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,403
1845,3.0,7545395.0,39.65,20.1,11.1,2.0,1.0,,3.0,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,2344
1846,3.0,7592024.0,37.51,11.1,16.7,6.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,2344
1847,,61000000.0,122.0,,,2.0,1.0,,3.3,0.0,1.0,,,,,,1.0,6101
1848,3.0,7729734.0,38.98,20.1,11.2,3.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,2344
1849,3.0,7748650.0,34.06,11.0,11.8,7.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,1656
1850,,7700000.0,39.0,6.0,30.0,10.0,2.0,,,,,,,,,,0.0,1659
1851,3.0,7650707.0,27.73,4.1,14.2,11.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,4035
1852,,7650000.0,52.5,8.7,30.5,6.0,2.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7911
1853,3.0,7787138.0,41.18,18.0,13.1,3.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,2344
1854,3.0,7989800.0,36.4,15.9,11.0,24.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5600
1855,3.0,7997616.0,38.88,17.9,11.0,1.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,713
1856,3.0,7997080.0,33.8,10.6,11.8,22.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,9402
1857,3.0,8049500.0,37.88,15.7,10.7,1.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,8286
1858,3.0,8144364.0,38.04,18.7,11.1,3.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,4035
1859,3.0,8065433.0,39.79,11.5,19.7,6.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,5721
1860,3.0,8133020.0,38.6,13.6,10.8,1.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,8286
1861,3.0,8164756.0,40.54,11.5,19.9,3.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,1656
1862,3.0,8244841.0,42.13,15.7,14.6,4.0,1.0,,2.72,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,8466
1863,3.0,8238272.0,39.76,11.5,19.7,8.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,8466
1864,3.0,8229168.0,39.87,19.7,11.5,6.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,4791
1865,3.0,8283087.0,43.1,11.3,15.7,2.0,1.0,,2.8,,,,,1.0,0.0,,1.0,4411
1866,3.0,8280272.0,36.19,17.3,10.4,12.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,1656
1867,3.0,8270119.0,42.13,15.7,14.6,5.0,1.0,,2.72,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,218
1868,3.0,8380385.0,40.3,14.6,16.7,2.0,1.0,,2.8,,,,,1.0,0.0,,1.0,4411
1869,3.0,8303400.0,42.0,15.7,14.6,9.0,1.0,,2.72,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,5721
1870,3.0,8389920.0,52.8,11.3,27.8,4.0,2.0,,2.65,1.0,0.0,0.0,1.0,,,,1.0,5090
1871,3.0,8369724.0,46.68,10.2,22.3,1.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,218
1872,3.0,8452440.0,39.87,18.4,11.5,10.0,1.0,,2.72,1.0,0.0,0.0,1.0,,,,1.0,713
1873,,8400000.0,46.0,6.7,29.0,11.0,2.0,,,,,,,,,,0.0,7717
1874,0.0,8500000.0,42.7,5.4,27.1,3.0,2.0,1.0,2.48,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4818
1875,3.0,8546356.0,31.01,3.4,16.3,7.0,1.0,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,4035
1876,2.0,8500000.0,36.0,10.0,16.0,4.0,1.0,,2.64,1.0,0.0,1.0,0.0,,,2.0,1.0,1969
1877,1.0,8600000.0,49.4,6.0,34.6,7.0,3.0,2.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1338
1878,,8579600.0,44.5,16.4,15.5,6.0,1.0,,2.72,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,713
1879,2.0,8700000.0,63.0,12.0,36.0,2.0,2.0,1.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,7590
1880,2.0,8700000.0,34.0,5.6,19.6,3.0,1.0,,2.48,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4896
1881,3.0,8650720.0,41.6,10.9,19.3,2.0,1.0,,2.8,,,,,1.0,0.0,,1.0,4411
1882,3.0,8733956.0,40.51,11.5,19.9,4.0,1.0,,2.72,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,4533
1883,3.0,8665254.0,38.98,12.2,16.6,11.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,4035
1884,3.0,8781940.0,57.7,14.2,28.3,2.0,2.0,,2.65,1.0,0.0,0.0,1.0,,,,1.0,2280
1885,3.0,8752962.0,44.14,21.6,12.1,5.0,1.0,,2.72,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,1656
1886,0.0,8790000.0,38.4,8.5,19.0,4.0,1.0,,,,,,,,,,0.0,40
1887,3.0,8843550.0,55.1,14.1,27.4,2.0,2.0,,2.65,1.0,0.0,0.0,1.0,,,,1.0,403
1888,3.0,8862980.0,41.3,19.4,13.2,13.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,5600
1889,3.0,8806170.0,52.7,11.3,27.8,4.0,2.0,,2.65,1.0,0.0,0.0,1.0,,,,1.0,9704
1890,3.0,8888000.0,40.0,17.7,12.1,25.0,1.0,,2.65,1.0,0.0,1.0,0.0,,,,1.0,9402
1891,2.0,8850000.0,58.0,13.0,,11.0,2.0,1.0,2.8,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3364
1892,0.0,8900000.0,44.5,6.0,,4.0,2.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,8071
1893,,39999000.0,80.0,7.4,59.6,1.0,4.0,2.0,,0.0,1.0,1.0,1.0,,,,2.0,7350
1894,3.0,9163130.0,55.1,14.1,27.4,14.0,2.0,,2.65,1.0,0.0,0.0,1.0,,,,1.0,2280
1895,3.0,9186013.0,55.5,,,6.0,2.0,,3.3,,,,,,,,1.0,8393
1896,3.0,9204300.0,63.0,20.5,26.1,2.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5090
1897,3.0,9343458.0,48.74,10.8,24.0,2.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,5721
1898,3.0,9270503.0,49.39,10.8,24.0,5.0,2.0,,2.72,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,218
1899,3.0,9416568.0,48.74,10.8,24.0,4.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,713
1900,3.0,9442450.0,63.5,20.5,26.1,19.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5090
1901,1.0,9500000.0,60.1,8.0,38.0,1.0,3.0,,2.6,0.0,1.0,,,0.0,1.0,1.0,1.0,4394
1902,3.0,9494552.0,48.74,10.8,24.0,4.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,607
1903,3.0,9540832.0,53.48,12.0,27.4,2.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,5721
1904,3.0,9466030.0,49.9,10.3,27.9,1.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,5721
1905,3.0,9484089.0,49.89,10.3,27.9,1.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,8466
1906,2.0,9500000.0,64.6,8.0,46.0,2.0,3.0,1.0,2.48,0.0,1.0,1.0,0.0,,,1.0,1.0,2921
1907,3.0,9602871.0,51.27,10.7,28.8,2.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,218
1908,3.0,9692298.0,53.46,12.0,27.4,2.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,8466
1909,3.0,9653070.0,53.45,12.0,27.4,2.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,607
1910,1.0,9650000.0,52.0,9.0,30.0,13.0,2.0,,2.74,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7266
1911,3.0,9697644.0,53.46,12.0,27.4,2.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,218
1912,1.0,9700000.0,50.0,9.0,31.0,2.0,2.0,,,0.0,1.0,1.0,0.0,,,,1.0,9109
1913,3.0,9893841.0,51.29,10.7,28.8,7.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,8466
1914,3.0,9888768.0,42.92,20.2,12.6,2.0,1.0,,3.0,1.0,0.0,1.0,0.0,,,,1.0,4035
1915,0.0,9950000.0,60.0,9.0,40.0,7.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3056
1916,3.0,10106850.0,54.75,22.9,23.8,2.0,2.0,,2.65,0.0,1.0,0.0,1.0,,,,1.0,1656
1917,3.0,10129080.0,58.89,13.3,29.5,1.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,4791
1918,3.0,10071582.0,49.81,10.3,27.6,1.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,8007
1919,3.0,10154320.0,48.4,10.8,24.0,6.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,8286
1920,3.0,10213078.0,59.4,,,15.0,2.0,,3.3,,,,,,,,1.0,8393
1921,3.0,10195395.0,54.55,6.2,31.1,1.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,4791
1922,0.0,10200000.0,40.0,9.0,19.7,2.0,1.0,,2.64,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3705
1923,3.0,10286430.0,51.1,10.7,28.5,2.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,8007
1924,2.0,10300000.0,76.0,13.0,,10.0,3.0,1.0,2.7,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,3364
1925,3.0,10431300.0,59.95,22.8,23.3,1.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,1656
1926,3.0,10520505.0,54.09,12.0,27.4,7.0,2.0,,2.72,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,607
1927,0.0,10499000.0,63.0,8.0,39.0,9.0,3.0,1.0,2.64,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1740
1928,,39990000.0,72.7,,,75.0,2.0,,3.5,0.0,2.0,,,,,,1.0,5745
1929,3.0,10723830.0,60.45,21.4,23.8,2.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,8466
1930,3.0,10725591.0,60.29,21.1,23.7,2.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,607
1931,3.0,10691408.0,41.96,14.0,16.2,11.0,1.0,,3.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,4035
1932,3.0,10674196.0,60.58,21.2,23.8,4.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,5721
1933,3.0,10679088.0,60.13,21.1,23.7,2.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,713
1934,3.0,10779916.0,61.18,23.0,24.1,2.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,1656
1935,3.0,10784240.0,58.61,19.0,24.5,4.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,2344
1936,3.0,10845622.0,60.22,21.1,23.7,5.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,5721
1937,3.0,10786313.0,58.21,21.6,22.5,2.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,2344
1938,3.0,10869600.0,56.0,20.0,21.8,3.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,8007
1939,3.0,11030140.0,55.4,18.5,22.8,23.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5600
1940,3.0,11178342.0,67.38,11.2,26.8,1.0,2.0,,2.72,2.0,0.0,1.0,0.0,,,,1.0,218
1941,3.0,11173760.0,53.72,19.4,20.4,14.0,2.0,,2.72,0.0,2.0,1.0,0.0,1.0,0.0,,1.0,1656
1942,3.0,11205700.0,61.0,12.6,34.3,3.0,2.0,,2.8,,,,,1.0,0.0,,1.0,4411
1943,1.0,11200000.0,50.0,10.0,29.0,9.0,2.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,5522
1944,3.0,11277140.0,73.9,12.5,43.7,2.0,3.0,,2.65,2.0,0.0,1.0,1.0,,,,1.0,9704
1945,3.0,11266140.0,61.8,21.8,24.2,2.0,2.0,,2.65,1.0,0.0,0.0,1.0,,,,1.0,5600
1946,3.0,11362095.0,55.29,10.4,30.5,9.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,2344
1947,3.0,11336820.0,57.9,19.8,23.0,3.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5600
1948,3.0,11478584.0,59.66,19.5,25.1,7.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,2344
1949,3.0,11471524.0,62.21,22.6,24.5,4.0,2.0,,3.0,0.0,1.0,0.0,1.0,,,,1.0,2344
1950,1.0,11500000.0,50.3,12.0,38.0,13.0,2.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5075
1951,3.0,11500000.0,42.32,10.9,19.9,2.0,1.0,,,1.0,0.0,,,1.0,0.0,,1.0,1274
1952,3.0,11641760.0,60.32,11.4,33.4,9.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,4791
1953,3.0,11577200.0,56.2,21.8,20.8,18.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,5600
1954,3.0,11798740.0,63.4,12.3,36.8,15.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,9402
1955,3.0,11746920.0,63.6,12.3,36.8,14.0,2.0,,2.65,0.0,2.0,0.0,1.0,,,,1.0,9402
1956,3.0,11781536.0,71.36,12.4,40.6,1.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0,713
1957,0.0,11900000.0,52.1,10.0,30.6,14.0,2.0,1.0,2.74,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,471
1958,1.0,11990000.0,55.7,5.9,35.0,4.0,2.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,70
1959,,12119589.0,57.63,19.8,24.0,2.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,4035
1960,3.0,12029302.0,70.06,11.9,28.3,5.0,2.0,,2.72,0.0,2.0,1.0,0.0,1.0,0.0,,1.0,218
1961,3.0,12080595.0,57.39,18.5,24.6,3.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,4035
1962,0.0,12000000.0,58.8,7.0,38.5,1.0,3.0,,,,,,,,,,0.0,754
1963,1.0,12000000.0,58.0,6.0,42.9,12.0,3.0,1.0,2.64,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3055
1964,3.0,12200000.0,42.22,11.2,20.2,4.0,1.0,,,1.0,0.0,,,1.0,0.0,,1.0,905
1965,3.0,12468365.0,60.97,23.0,24.1,12.0,2.0,,2.72,0.0,1.0,1.0,0.0,,,,1.0,4533
1966,3.0,12438251.0,73.73,13.0,42.7,3.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0,713
1967,3.0,12547700.0,73.81,13.0,42.7,5.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0,607
1968,,12599000.0,71.5,11.0,60.5,3.0,3.0,,,,,,,,,,0.0,8296
1969,1.0,12700000.0,74.0,14.0,44.0,2.0,3.0,,3.0,2.0,0.0,,,1.0,0.0,,1.0,2056
1970,1.0,12690000.0,77.0,,,9.0,3.0,,,,,,,,,,0.0,4856
1971,3.0,12877000.0,79.0,26.0,36.7,2.0,3.0,,2.65,0.0,2.0,1.0,1.0,,,,1.0,9704
1972,3.0,12866136.0,70.23,21.8,32.7,4.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,8007
1973,3.0,12944448.0,72.64,17.0,32.5,10.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,2344
1974,3.0,12987450.0,73.5,21.8,34.8,2.0,2.0,,2.72,0.0,2.0,1.0,0.0,,,,1.0,1656
1975,3.0,13106360.0,62.8,19.4,24.6,3.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,4035
1976,1.0,13000000.0,59.0,10.9,30.9,3.0,2.0,,,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,5964
1977,2.0,13000000.0,50.4,13.6,20.1,9.0,1.0,,2.8,,,0.0,1.0,,,3.0,1.0,4037
1978,0.0,13200000.0,76.0,10.0,48.0,8.0,3.0,,,,,,,,,,0.0,6321
1979,3.0,13246280.0,78.8,13.4,51.8,5.0,3.0,,2.8,,,,,1.0,0.0,,1.0,4411
1980,3.0,13282419.0,78.27,16.9,39.4,1.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0,8007
1981,3.0,13293972.0,61.89,21.0,25.0,2.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,1.0,4035
1982,3.0,13357500.0,75.0,21.8,34.8,6.0,2.0,,2.72,0.0,2.0,1.0,0.0,1.0,0.0,,1.0,1656
1983,3.0,13347061.0,63.77,20.7,26.3,2.0,2.0,,3.0,0.0,1.0,0.0,1.0,,,,1.0,4035
1984,3.0,13311064.0,77.48,8.8,53.3,1.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0,4791
1985,3.0,13399044.0,80.33,17.1,41.0,1.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0,8007
1986,3.0,13545860.0,82.9,12.7,52.3,4.0,3.0,,2.8,,,,,1.0,0.0,,1.0,4411
1987,3.0,13491165.0,69.15,17.4,36.4,10.0,3.0,,2.72,0.0,2.0,1.0,1.0,,,,1.0,4791
1988,2.0,13600000.0,75.2,9.8,43.1,4.0,3.0,,,0.0,1.0,1.0,0.0,,,1.0,1.0,4797
