id,new,latitude,longitude,district,street,address,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating
7345,0.0,55.758002000000005,37.758662,3.0,улица Плеханова,3К1,1962.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
1818,0.0,55.739554000000005,37.847676,3.0,Суздальская улица,14К1,1992.0,2.0,14.0,0.0,1.0,0.0,,1.0,0.0
6619,0.0,55.712274,37.891451,3.0,Святоозерская улица,18,2005.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
3791,1.0,55.772887,37.622037,0.0,Цветной бульвар,32С1,2019.0,,8.0,0.0,1.0,0.0,0.0,,
5269,0.0,55.77123100000001,37.642707,0.0,Садовая-Спасская улица,3К2,,2.0,14.0,0.0,1.0,1.0,0.0,1.0,
3557,0.0,55.735829,37.644764,0.0,Космодамианская набережная,46-50С1,1963.0,0.0,9.0,0.0,1.0,0.0,,,0.0
1059,0.0,55.863328,37.681191,2.0,Анадырский проезд,15/1,1968.0,0.0,9.0,0.0,1.0,0.0,,,0.0
5538,0.0,55.544346,37.15105,10.0,улица Семена Гордого,8,2018.0,,9.0,1.0,1.0,1.0,2.0,1.0,
674,0.0,55.85334399999999,37.386732,8.0,улица Центральная,4,1977.0,3.0,5.0,1.0,0.0,0.0,,,0.0
6567,0.0,55.767509,37.66707,0.0,Старая Басманная улица,24,1973.0,3.0,16.0,0.0,1.0,0.0,,1.0,0.0
927,1.0,55.723709,37.824796,3.0,Вешняковская улица,18ГС1,2019.0,,13.0,0.0,1.0,1.0,0.0,,
8953,0.0,55.653086,37.416538,7.0,улица 50 лет Октября,2к3,2005.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
1000,0.0,55.83845,37.388511,8.0,Пятницкое шоссе,8,1997.0,3.0,17.0,0.0,1.0,1.0,,1.0,0.0
45,0.0,55.792787,37.457223,8.0,Живописная улица,32К2,1969.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
995,0.0,55.78856,37.468253999999995,8.0,улица Генерала Глаголева,30К3,1978.0,3.0,12.0,0.0,1.0,0.0,,1.0,0.0
8638,0.0,55.735829,37.439085999999996,7.0,Молодогвардейская улица,8к1,2013.0,2.0,15.0,0.0,1.0,1.0,,1.0,0.0
3015,1.0,55.74055799999999,37.61768,0.0,улица Большая Полянка,9С3,,,6.0,0.0,1.0,0.0,1.0,,
1673,0.0,55.712639,37.617042,5.0,улица Городская,20,2018.0,2.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0
2542,,55.73831800000001,37.600792,0.0,Бутиковский переулок,16С3,,,5.0,,,,,,
2441,0.0,55.867263,37.456990000000005,1.0,Ленинградское шоссе,69,,,20.0,,,,,,
7701,,55.737867,37.594881,0.0,улица Остоженка,40/1,1917.0,,6.0,,,,,,
1321,0.0,55.839420999999994,37.385349,8.0,Пятницкое шоссе,9,1992.0,3.0,17.0,0.0,1.0,0.0,,,0.0
2097,0.0,55.800371999999996,37.408543,8.0,Таллинская улица,30,1986.0,3.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0
5640,0.0,55.877495999999994,37.713674,2.0,Лосевская улица,7К2,1990.0,3.0,16.0,0.0,1.0,0.0,,,0.0
1349,0.0,55.754293999999994,37.587533,0.0,Трубниковский переулок,24С2,,0.0,4.0,1.0,0.0,0.0,,,
3066,0.0,55.856038,37.347683,8.0,переулок Ангелов,6К3,1993.0,3.0,9.0,0.0,1.0,1.0,,,0.0
5535,0.0,55.64043100000001,37.358166,7.0,Боровское шоссе,39,1988.0,3.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0
1846,,55.748214000000004,37.806326,3.0,Мартеновская улица,33,,,16.0,,,,,,
7903,0.0,55.701328000000004,37.507412,7.0,Мичуринский проспект,9,1998.0,3.0,17.0,0.0,1.0,0.0,,1.0,0.0
2390,0.0,55.785680000000006,37.738071999999995,3.0,Фортунатовская улица,26,1956.0,0.0,4.0,1.0,0.0,0.0,,,0.0
8388,0.0,55.738875,37.57095,0.0,Саввинская набережная,3,1946.0,0.0,9.0,0.0,1.0,0.0,,,0.0
2232,0.0,55.72664399999999,37.576789,0.0,Трубецкая улица,28С1,2014.0,,13.0,1.0,0.0,0.0,0.0,,
3628,0.0,55.77816800000001,37.689285,0.0,Балакиревский переулок,23,,,4.0,,,,,,
767,1.0,55.699543000000006,37.462415,7.0,Аминьевское шоссе,4А,2022.0,,30.0,0.0,1.0,1.0,0.0,,
8176,,55.727065,37.829763,3.0,Вешняковская улица,25/2,1973.0,,12.0,,,,,,
3231,0.0,55.66199399999999,37.472432,7.0,улица Академика Анохина,26К1,1984.0,3.0,16.0,0.0,1.0,1.0,,1.0,0.0
8771,0.0,55.657438,37.489841,7.0,улица 26-ти Бакинских Комиссаров,3к1,1969.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
2970,0.0,55.464146,36.943504,10.0,д. Яковлевское,20А,,,5.0,1.0,0.0,0.0,,0.0,
2001,0.0,55.434971999999995,37.325889000000004,10.0,улица Джонатана Свифта,6,2015.0,0.0,3.0,1.0,0.0,0.0,,,2.0
2176,0.0,55.798348,37.465856,8.0,улица Гамалеи,2,1961.0,0.0,8.0,0.0,1.0,0.0,,1.0,0.0
2935,0.0,55.798080000000006,37.533634,1.0,Ленинградский проспект,45К2,1959.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0
4011,0.0,55.839825,37.439212,8.0,Сходненская улица,6к1,2008.0,3.0,14.0,0.0,1.0,1.0,,1.0,0.0
9289,0.0,55.883449,37.538916,1.0,Яхромская улица,3,,,3.0,1.0,0.0,0.0,1.0,,
601,0.0,55.874157,37.694028,2.0,Минусинская улица,8,1971.0,0.0,9.0,0.0,1.0,1.0,,,0.0
4340,0.0,55.498036,36.919042,10.0,улица Десятинная,17к2,2017.0,4.0,3.0,1.0,0.0,0.0,,,2.0
3285,0.0,55.672757,37.494126,7.0,проспект Вернадского,58,2017.0,3.0,20.0,1.0,1.0,1.0,,,0.0
3202,0.0,55.745716,37.670573,0.0,улица Школьная,1,2000.0,3.0,9.0,0.0,1.0,1.0,,1.0,0.0
8009,0.0,55.714404,37.505517,7.0,Мосфильмовская улица,70к2,2005.0,,44.0,1.0,1.0,1.0,0.0,1.0,
2314,0.0,55.776917000000005,37.494225,8.0,проспект Маршала Жукова,14К2,1959.0,0.0,4.0,1.0,0.0,0.0,,0.0,0.0
8551,1.0,55.829193000000004,37.524309,1.0,бульвар Матроса Железняка,11,2020.0,0.0,11.0,1.0,1.0,0.0,,,0.0
804,0.0,55.74598,37.784955,3.0,Перовская улица,45,1956.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0
3528,0.0,55.831949,37.459415,8.0,улица Большая Набережная,19к1,2002.0,4.0,25.0,0.0,1.0,1.0,,1.0,0.0
5989,,55.725193999999995,37.815938,3.0,Снайперская улица,2К1,2000.0,,17.0,,,,,,
2453,0.0,55.687812,37.519791,7.0,проспект Вернадского,10к1,2012.0,2.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
8179,0.0,55.724393000000006,37.423195,7.0,Гвардейская улица,13,1965.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
9609,,55.799973,37.722316,3.0,Большая Черкизовская улица,9К5,,,12.0,,,,,,
4577,0.0,55.653324,37.409918,7.0,улица Главмосстроя,10,2008.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
3980,0.0,55.738723,37.474462,7.0,Малая Филевская улица,10К1,1962.0,,5.0,1.0,0.0,0.0,1.0,,
7859,1.0,55.555071999999996,37.557412,6.0,улица Поляны,5Ак4,2019.0,,33.0,1.0,1.0,1.0,1.0,0.0,
552,0.0,55.765529,37.569108,0.0,улица Пресненский Вал,14к5,,,7.0,0.0,1.0,1.0,,,
6592,0.0,55.680133,37.549021999999994,6.0,улица Вавилова,75,1970.0,0.0,14.0,0.0,1.0,0.0,,1.0,0.0
2866,0.0,55.686060999999995,37.541243,6.0,Ленинский проспект,72/2,,,10.0,0.0,1.0,0.0,,,
4339,0.0,55.868308999999996,37.688342,2.0,Шушенская улица,4,1960.0,0.0,5.0,1.0,0.0,0.0,,,0.0
2750,0.0,55.882408999999996,37.575693,2.0,Стандартная улица,21к1,2014.0,3.0,17.0,0.0,1.0,1.0,,,0.0
3070,0.0,55.867692000000005,37.674714,2.0,улица Менжинского,7,1962.0,,5.0,1.0,0.0,0.0,,0.0,0.0
7850,0.0,55.74179399999999,37.582538,0.0,Смоленский бульвар,15,1914.0,0.0,6.0,0.0,1.0,0.0,,,0.0
2774,,55.73350799999999,37.83545,3.0,Реутовская улица,22К2,1971.0,,9.0,,,,,,
477,0.0,55.76331,37.645986,0.0,улица Жуковского,7,1915.0,0.0,6.0,1.0,1.0,0.0,,0.0,0.0
9331,0.0,55.750944999999994,37.596525,0.0,улица Арбат,17,1915.0,0.0,7.0,1.0,0.0,0.0,,,0.0
1917,0.0,55.75677099999999,37.592725,0.0,Скатертный переулок,22,1914.0,0.0,6.0,0.0,1.0,0.0,,1.0,0.0
594,0.0,55.762145,37.63447,0.0,Мясницкая улица,22С1,1917.0,,4.0,0.0,1.0,0.0,1.0,,
9369,0.0,55.791289,37.598959,0.0,Тихвинская улица,39,2009.0,2.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0
6876,0.0,55.738758999999995,37.627633,0.0,Голиковский переулок,15,1998.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,
7655,0.0,55.567097,37.496713,11.0,бульвар Скандинавский,4к1,2019.0,2.0,16.0,1.0,1.0,1.0,0.0,,
4878,0.0,55.847452000000004,37.445240000000005,8.0,Штурвальная улица,5С1,1972.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
9365,0.0,55.6726,37.464284,7.0,улица Мичуринский проспект Олимпийская деревня,14,1979.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
1370,0.0,55.7267,37.63562,0.0,Дубининская улица,6С1,1969.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
1981,0.0,55.750788,37.582439,0.0,Новинский бульвар,1/2,1855.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
9175,0.0,55.742291,37.625576,0.0,улица Большая Ордынка,17С1,1900.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
5710,0.0,55.871572,37.691324,2.0,улица Коминтерна,46,1966.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
2207,,55.60578,37.538332000000004,6.0,Новоясеневский проспект,13К1,1978.0,,9.0,,,,,,
6573,0.0,55.782274,37.463071,8.0,улица Генерала Глаголева,14,1967.0,4.0,12.0,0.0,1.0,0.0,,,0.0
2531,0.0,55.770401,37.619009999999996,0.0,Цветной бульвар,13с2,2012.0,2.0,9.0,0.0,1.0,1.0,,,0.0
1589,0.0,55.796385,37.461077,8.0,улица Рогова,12,1965.0,0.0,9.0,0.0,1.0,0.0,,,0.0
6498,0.0,55.860383,37.417895,8.0,улица Вилиса Лациса,27К3,2005.0,3.0,24.0,0.0,1.0,1.0,,1.0,0.0
1091,0.0,55.794993000000005,37.58376,1.0,Бутырская улица,9К2,1964.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
518,0.0,55.782015,37.579097999999995,1.0,Ленинградский проспект,14К5,1926.0,0.0,8.0,0.0,1.0,0.0,,,0.0
3055,0.0,55.818301,37.62678,2.0,улица Цандера,7,1972.0,3.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
5256,0.0,55.857574,37.442832,8.0,улица Фомичевой,12К1,1967.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
8169,0.0,55.809499,37.525432,1.0,Часовая улица,19,1952.0,0.0,5.0,1.0,0.0,0.0,,,0.0
5744,0.0,55.815802000000005,37.655544,2.0,улица Константинова,10К1,1969.0,4.0,12.0,0.0,1.0,1.0,,1.0,0.0
8657,0.0,55.742189,37.574992,0.0,Ростовская набережная,5,1939.0,0.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
3303,0.0,55.873971,37.488403999999996,1.0,Зеленоградская улица,33К3,1966.0,,9.0,0.0,1.0,0.0,,1.0,0.0
4633,0.0,55.903881999999996,37.585871000000004,2.0,Алтуфьевское шоссе,97,1977.0,3.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
4794,0.0,55.745134,37.590632,0.0,Гагаринский переулок,24/7С1,2007.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0
2308,0.0,55.793465000000005,37.714276,3.0,улица Преображенский Вал,14,1962.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
7570,0.0,55.965309999999995,37.155901,9.0,проспект Георгиевский,33к6,2018.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0
4428,0.0,55.863303,37.59109,2.0,Каргопольская улица,11К1,1989.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
9697,0.0,55.870587,37.715606,2.0,улица Проходчиков,1,1974.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
2248,0.0,55.761573,37.631469,0.0,Милютинский переулок,3,1898.0,2.0,8.0,1.0,1.0,0.0,,,0.0
1918,0.0,55.749091,37.587775,0.0,улица Арбат,38с2,,,4.0,1.0,0.0,0.0,1.0,,
6762,0.0,55.758225,37.592608,0.0,Малая Никитская улица,15,2010.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,0.0
2355,0.0,55.738252,37.613440000000004,0.0,улица Большая Якиманка,22К3,2007.0,2.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0
6252,0.0,55.724013,37.567409999999995,0.0,Кооперативная улица,4К9,1926.0,0.0,5.0,0.0,1.0,0.0,1.0,,0.0
4024,0.0,55.789704,37.810081,3.0,12-я Парковая улица,5,,0.0,5.0,0.0,1.0,0.0,1.0,,
2422,0.0,55.878097,37.626313,2.0,улица Молодцова,27к2,2007.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
4805,,55.621074,37.744684,5.0,улица Мусы Джалиля,23/56,,,16.0,,,,,,
7266,0.0,55.877152,37.628119,2.0,улица Молодцова,23К2,2010.0,3.0,17.0,1.0,1.0,1.0,,1.0,0.0
1061,0.0,55.876551,37.577740999999996,2.0,проезд Черского,13,2004.0,0.0,22.0,0.0,1.0,1.0,1.0,1.0,0.0
5349,,55.889143999999995,37.394673,8.0,Воротынская улица,12,2002.0,,6.0,,,,,,
271,0.0,55.743988,37.494521,7.0,Сеславинская улица,18,1962.0,3.0,5.0,1.0,0.0,0.0,,,0.0
3754,0.0,55.81689,37.660638,2.0,улица Павла Корчагина,14,1958.0,0.0,8.0,0.0,1.0,0.0,,1.0,0.0
1254,0.0,55.813941,37.649390999999994,2.0,Маломосковская улица,21К2,2006.0,3.0,19.0,0.0,1.0,1.0,,1.0,0.0
3490,0.0,55.858422,37.669261,2.0,Верхоянская улица,6К1,1983.0,0.0,9.0,0.0,1.0,0.0,,1.0,0.0
3249,0.0,55.858872,37.697145,2.0,улица Вешних Вод,4к1,1974.0,0.0,14.0,0.0,1.0,0.0,,1.0,0.0
6814,0.0,55.813642,37.399048,8.0,улица Кулакова,8,1979.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
1074,0.0,55.74094300000001,37.600603,0.0,1-й Зачатьевский переулок,10,2002.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
5062,0.0,55.854406000000004,37.614608000000004,2.0,Отрадная улица,18А,1978.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
7970,0.0,55.88148,37.634038000000004,2.0,Полярная улица,25С8,,2.0,15.0,0.0,1.0,1.0,,,
8063,0.0,55.864076000000004,37.695124,2.0,Палехская улица,6,1972.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
2794,0.0,55.862439,37.489247999999996,1.0,улица Лавочкина,48К1,1967.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
8698,0.0,55.813272999999995,37.622729,2.0,Звездный бульвар,42К1,1961.0,4.0,9.0,0.0,1.0,0.0,,1.0,0.0
7318,0.0,55.77394,37.616018,0.0,Садовая-Самотечная улица,7С1,1916.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0
2486,0.0,55.820485999999995,37.701384999999995,3.0,Погонный проезд,3ак2,2014.0,,30.0,0.0,1.0,1.0,0.0,1.0,
8684,1.0,55.601203000000005,37.727553,5.0,Ясеневая улица,12к1,2019.0,2.0,16.0,1.0,1.0,1.0,1.0,0.0,
7375,,55.817674,37.870492999999996,3.0,9 Мая улица,20,1962.0,,4.0,,,,,,
5345,0.0,55.713308999999995,37.878326,3.0,улица Наташи Качуевской,5,2019.0,2.0,16.0,0.0,1.0,1.0,,1.0,
8349,0.0,55.760321999999995,37.738673999999996,3.0,проспект Буденного,51к3,2018.0,,24.0,0.0,1.0,1.0,0.0,0.0,
9218,0.0,55.680859,37.530112,6.0,улица Крупской,1,2010.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0
4629,0.0,55.855916,37.615156,2.0,Отрадная улица,13,1980.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
1357,0.0,55.790777,37.523204,1.0,Ходынский бульвар,20А,2017.0,2.0,15.0,0.0,1.0,1.0,0.0,0.0,
6508,0.0,55.868536,37.612120000000004,2.0,Северный бульвар,15,1998.0,3.0,17.0,0.0,1.0,0.0,,1.0,0.0
7306,0.0,55.93189,37.54462,2.0,Дмитровское шоссе,169К4,2016.0,2.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0
2417,0.0,55.72961,37.571363,0.0,Малая Пироговская улица,11,1925.0,0.0,4.0,1.0,0.0,0.0,,,0.0
5799,,55.824343999999996,37.514239,1.0,6-й Новоподмосковный переулок,8,1953.0,,5.0,,,,,,
7624,1.0,55.785777,37.58579,1.0,Бумажный проезд,2/2,2020.0,2.0,20.0,0.0,1.0,0.0,0.0,,
6961,0.0,55.793242000000006,37.627014,2.0,улица Сущевский Вал,73,1965.0,4.0,12.0,0.0,1.0,0.0,,1.0,0.0
7190,0.0,55.870425,37.595609,2.0,улица Бестужевых,3Б,1976.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
6914,0.0,55.858543999999995,37.589159,2.0,Алтуфьевское шоссе,18В,1974.0,3.0,12.0,0.0,1.0,0.0,,,
6398,0.0,55.87208199999999,37.704197,2.0,Палехская улица,19К2,1972.0,3.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0
2826,0.0,55.723606999999994,37.824032,3.0,Вешняковская улица,18к1,2019.0,3.0,13.0,0.0,1.0,1.0,0.0,1.0,1.0
9561,0.0,55.80459200000001,37.6319,2.0,улица Годовикова,6,1958.0,0.0,7.0,0.0,1.0,0.0,,,0.0
557,0.0,55.86336800000001,37.657691,2.0,улица Искры,19,1966.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
5075,0.0,55.81745600000001,37.622881,2.0,Аргуновская улица,12,1978.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
2711,0.0,55.829598,37.578783,2.0,улица Милашенкова,20,1997.0,4.0,18.0,0.0,1.0,0.0,,1.0,0.0
8026,0.0,55.878728,37.690174,2.0,1-я Напрудная улица,9,1974.0,3.0,12.0,0.0,1.0,1.0,,,0.0
7357,0.0,55.89396,37.606981,2.0,улица Коненкова,21А,1974.0,3.0,9.0,1.0,0.0,0.0,,,0.0
2019,0.0,55.497801,36.919905,10.0,улица Десятинная,15,2018.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0
1003,0.0,55.77271999999999,37.831039000000004,3.0,шоссе Энтузиастов,98К3,1972.0,4.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
6837,0.0,55.788824,37.672837,3.0,Маленковская улица,16,1974.0,3.0,12.0,1.0,1.0,0.0,,1.0,0.0
2510,0.0,55.657833999999994,37.537586,6.0,улица Обручева,27К8,2005.0,,17.0,0.0,1.0,0.0,,,
1202,0.0,55.495104000000005,36.916599,10.0,улица Борисоглебская Слобода,4к2,2017.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0
7743,0.0,55.48031700000001,37.300259999999994,10.0,проспект Октябрьский,29А,2006.0,3.0,14.0,0.0,1.0,1.0,,1.0,0.0
7983,0.0,55.499826,36.920552,10.0,улица Борисоглебская Слобода,16к1,2017.0,4.0,3.0,1.0,0.0,0.0,1.0,,2.0
780,0.0,55.472898,37.302686,10.0,улица Юбилейная,4,1967.0,0.0,5.0,1.0,0.0,0.0,1.0,,0.0
8347,0.0,55.887730000000005,37.524094,1.0,Клязьминская улица,11к1,2004.0,2.0,22.0,0.0,1.0,0.0,,1.0,0.0
2939,0.0,55.814406000000005,37.57121,1.0,улица Костякова,10,1939.0,0.0,6.0,0.0,1.0,0.0,,,0.0
3321,0.0,55.808852,37.521471000000005,1.0,Часовая улица,19к3,2008.0,2.0,23.0,0.0,1.0,1.0,,,0.0
471,0.0,55.852592,37.640327,2.0,улица Седова,8К1,2002.0,3.0,17.0,0.0,1.0,1.0,1.0,1.0,0.0
437,0.0,55.851677,37.679538,2.0,Ярославское шоссе,2К1,1989.0,3.0,22.0,1.0,0.0,0.0,,1.0,0.0
6945,0.0,55.840851,37.605436,2.0,В мкр,19,1971.0,2.0,12.0,0.0,1.0,0.0,,,0.0
812,0.0,55.780102,37.590919,0.0,улица Лесная,80,1972.0,0.0,5.0,1.0,0.0,0.0,,0.0,0.0
2337,0.0,55.773125,37.8237,3.0,шоссе Энтузиастов,51,2006.0,2.0,22.0,0.0,1.0,1.0,,,0.0
8774,0.0,55.852045999999994,37.387882,8.0,улица Центральная,18,2010.0,2.0,3.0,1.0,0.0,0.0,1.0,,3.0
3661,0.0,55.853117000000005,37.385493,8.0,улица Центральная,1,1966.0,2.0,5.0,1.0,0.0,0.0,,,0.0
3584,0.0,55.494645,37.324946000000004,10.0,улица 2-я Изумрудная,9к3с1,,2.0,3.0,1.0,0.0,0.0,,,
9405,0.0,55.87915699999999,37.726107,2.0,улица Ротерта,10К5,1981.0,3.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
1090,0.0,55.500004000000004,36.919616999999995,10.0,улица Борисоглебская Слобода,15к1,2017.0,4.0,3.0,1.0,0.0,0.0,,,2.0
701,0.0,55.874233,37.511095000000005,1.0,улица Новая,6,1995.0,3.0,5.0,1.0,0.0,0.0,,1.0,0.0
4084,0.0,55.54353100000001,37.153386,10.0,улица Семена Гордого,5,2018.0,,9.0,0.0,1.0,1.0,2.0,1.0,
1835,0.0,55.359942000000004,37.403809,10.0,пос. Спортбазы,11,1983.0,,5.0,1.0,0.0,0.0,,,0.0
3805,0.0,55.852435,37.385771000000005,8.0,улица Центральная,8,,,5.0,1.0,0.0,0.0,,,0.0
3036,0.0,55.801885,37.776251,3.0,бульвар Сиреневый,6,1981.0,3.0,9.0,1.0,0.0,0.0,,,0.0
1123,0.0,55.678945,37.61123,6.0,улица Нагорная,5,2008.0,0.0,16.0,0.0,1.0,1.0,,1.0,0.0
5520,0.0,55.42872,37.269826,10.0,с. Красная Пахра,2,1968.0,0.0,4.0,1.0,0.0,0.0,,,0.0
2312,0.0,55.499249,36.921701,10.0,улица Борисоглебская Слобода,18,,,3.0,1.0,0.0,0.0,1.0,,
5928,0.0,55.996660999999996,37.215468,9.0,мкр. 3-й,к313,2005.0,0.0,16.0,0.0,1.0,1.0,1.0,1.0,0.0
9409,0.0,55.996660999999996,37.215468,9.0,мкр. 3-й,к309,2004.0,0.0,14.0,0.0,1.0,1.0,1.0,1.0,0.0
8261,0.0,55.799628000000006,37.826736,3.0,16-я Парковая улица,10,1966.0,4.0,12.0,1.0,1.0,0.0,,,0.0
4074,0.0,55.495557,36.915341,10.0,улица Борисоглебская Слобода,5,2017.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0
4684,0.0,55.811639,37.535592,1.0,1-й Амбулаторный проезд,2,1968.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
2767,0.0,55.857760999999996,37.515361999999996,1.0,Солнечногорская улица,5,1956.0,0.0,5.0,1.0,0.0,0.0,,,0.0
242,0.0,55.80651999999999,37.577921,1.0,2-я Хуторская улица,11,1978.0,0.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0
290,0.0,55.8113,37.494907,1.0,Факультетский переулок,3,1959.0,0.0,8.0,0.0,1.0,0.0,,1.0,0.0
2631,0.0,55.811523,37.572324,1.0,улица Костякова,7/7,1960.0,4.0,8.0,0.0,1.0,0.0,,1.0,0.0
3416,0.0,55.775307,37.687111,0.0,улица Энгельса,37,2010.0,0.0,3.0,1.0,1.0,1.0,1.0,,
4395,0.0,55.598126,37.364652,11.0,улица Москвитина,9/1,2019.0,2.0,25.0,1.0,0.0,0.0,1.0,1.0,
6662,0.0,55.59553199999999,37.342095,11.0,3-й мкр,11,2010.0,2.0,17.0,0.0,1.0,1.0,,1.0,0.0
4233,0.0,55.347674,37.390676,10.0,пос. №3,140,1989.0,,5.0,1.0,0.0,0.0,,1.0,
6293,0.0,55.432403,36.867829,10.0,Киевский рп,15,1984.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,0.0
4825,0.0,55.212267000000004,37.072124,10.0,пос. Рогово,18,,,5.0,1.0,0.0,0.0,1.0,,
5595,0.0,55.407203,37.172798,10.0,с. Михайловское,17,1953.0,0.0,3.0,1.0,0.0,0.0,1.0,,0.0
2018,0.0,55.852045999999994,37.387882,8.0,улица Центральная,10,2016.0,2.0,4.0,1.0,0.0,0.0,,,0.0
586,0.0,55.745716,37.670573,0.0,улица Школьная,1к2,2014.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
2901,0.0,55.855916,37.686653,2.0,Ярославское шоссе,22К1,1971.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
9484,0.0,55.863742,37.611167,2.0,улица Декабристов,29А,1975.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
6674,0.0,55.524289,37.22252,10.0,пос. Птичное,27,,0.0,1.0,1.0,0.0,0.0,1.0,,
1171,0.0,55.880984999999995,37.716675,2.0,Холмогорская улица,7,1969.0,3.0,9.0,0.0,1.0,0.0,,1.0,0.0
9703,0.0,55.447621999999996,37.244969,10.0,с. Былово,5,2000.0,3.0,5.0,1.0,0.0,0.0,1.0,,0.0
